bibcode,url,reason
2008LPICo1446...53E,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4082.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4082.pdf; No PDF found in IA search
2008LPICo1446...55F,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4099.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4099.pdf; No PDF found in IA search
2008LPICo1446...57G,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4027.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4027.pdf; No PDF found in IA search
2008LPICo1446...58G,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4013.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4013.pdf; No PDF found in IA search
2008LPICo1446...59G,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4059.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4059.pdf; No PDF found in IA search
2008LPICo1446...65H,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4012.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4012.pdf; No PDF found in IA search
2008LPICo1446...66H,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4085.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4085.pdf; No PDF found in IA search
2008LPICo1446...67H,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4005.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4005.pdf; No PDF found in IA search
2008LPICo1446...69I,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4108.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4108.pdf; No PDF found in IA search
2008LPICo1446...70J,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4014.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4014.pdf; No PDF found in IA search
2008LPICo1446...72K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4003.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4003.pdf; No PDF found in IA search
2008LPICo1446...73K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4102.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4102.pdf; No PDF found in IA search
2008LPICo1446...74K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4107.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003202822/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4107.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbf6b90>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4107.pdf; No PDF found in IA search"
2008LPICo1446...75K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4078.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003204643/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4078.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbe0710>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4078.pdf; No PDF found in IA search"
2008LPICo1446...76K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4066.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4066.pdf; No PDF found in IA search
2008LPICo1446...77K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4041.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4041.pdf; No PDF found in IA search
2008LPICo1446...78K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4020.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4020.pdf; No PDF found in IA search
2008LPICo1446...79K,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4119.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4119.pdf; No PDF found in IA search
2008LPICo1446...81L,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4126.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4126.pdf; No PDF found in IA search
2008LPICo1446...82L,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4058.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003212114/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4058.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbc5c10>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4058.pdf; No PDF found in IA search"
2008LPICo1446...83L,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4072.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151023004604/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4072.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbf7850>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4072.pdf; No PDF found in IA search"
2008LPICo1446...84L,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4065.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003205032/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4065.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dc00dd0>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4065.pdf; No PDF found in IA search"
2008LPICo1446...85M,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4035.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4035.pdf; No PDF found in IA search
2008LPICo1446...86M,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4076.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4076.pdf; No PDF found in IA search
2008LPICo1446...88M,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4028.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003212302/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4028.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbe00d0>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4028.pdf; No PDF found in IA search"
2008LPICo1446...89M,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4092.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4092.pdf; No PDF found in IA search
2008LPICo1446...90M,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4083.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003212036/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4083.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbf4250>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4083.pdf; No PDF found in IA search"
2008LPICo1446...91M,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4097.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4097.pdf; No PDF found in IA search
2008LPICo1446...98O,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4061.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4061.pdf; No PDF found in IA search
2008LPICo1446...99O,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4081.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4081.pdf; No PDF found in IA search
2008LPICo1446..100P,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4095.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4095.pdf; No PDF found in IA search
2008LPICo1446..101P,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4070.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4070.pdf; No PDF found in IA search
2008LPICo1446..102P,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4088.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4088.pdf; No PDF found in IA search
2008LPICo1446..104P,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4054.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4054.pdf; No PDF found in IA search
2008LPICo1446..106P,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4036.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4036.pdf; No PDF found in IA search
2008LPICo1446..107Q,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4026.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4026.pdf; No PDF found in IA search
2008LPICo1446..108Q,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4040.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4040.pdf; No PDF found in IA search
2008LPICo1446..111R,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4063.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151023004626/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4063.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dc03450>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4063.pdf; No PDF found in IA search"
2008LPICo1446..112R,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4008.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4008.pdf; No PDF found in IA search
2008LPICo1446..113R,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4111.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4111.pdf; No PDF found in IA search
2008LPICo1446..114R,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4077.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4077.pdf; No PDF found in IA search
2008LPICo1446..115R,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4031.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4031.pdf; No PDF found in IA search
2008LPICo1446..116R,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4032.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003203948/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4032.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbcfcd0>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4032.pdf; No PDF found in IA search"
2008LPICo1446..117S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4064.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003212158/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4064.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dc217d0>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4064.pdf; No PDF found in IA search"
2008LPICo1446..118S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4089.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4089.pdf; No PDF found in IA search
2008LPICo1446..119S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4104.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4104.pdf; No PDF found in IA search
2008LPICo1446..120S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4029.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4029.pdf; No PDF found in IA search
2008LPICo1446..121S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4075.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151023004615/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4075.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbe6150>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4075.pdf; No PDF found in IA search"
2008LPICo1446..122S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4105.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4105.pdf; No PDF found in IA search
2008LPICo1446..123S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4067.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4067.pdf; No PDF found in IA search
2008LPICo1446..124S,https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4068.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20151003212107/http://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4068.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbcfe50>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.lpi.usra.edu/meetings/leagilewg2008/pdf/4068.pdf; No PDF found in IA search"
